200, NaN, 0.0001401479, NaN
238, NaN, 0.00015871659999999998, NaN
283, NaN, 0.00017855009999999996, NaN
336, NaN, 0.0002040923, NaN
399, NaN, 0.00024147350000000003, NaN
474, NaN, 0.0002869822, NaN
564, NaN, 0.0003352, NaN
670, NaN, 0.0003939636, NaN
796, NaN, 0.0030441093, NaN
946, NaN, 0.0005547925, NaN
1125, NaN, 0.0006542000000000001, NaN
1337, NaN, 0.0007782424000000001, NaN
1589, NaN, 0.0009178971999999998, NaN
1888, NaN, 0.0010886011999999999, NaN
2244, NaN, 0.001279269, NaN
2667, NaN, 0.0023916761999999998, NaN
3170, NaN, 0.0018070037, NaN
3767, NaN, 0.0026220383, NaN
4477, NaN, 0.0025355451999999994, NaN
5321, NaN, 0.0032673821999999997, NaN
6325, NaN, 0.0038623369999999995, NaN
7517, NaN, 0.0044973986, NaN
8934, NaN, 0.005625603200000001, NaN
10618, NaN, 0.0062337855, NaN
12619, NaN, 0.0076462974, NaN
14998, NaN, 0.0092437116, NaN
17825, NaN, 0.0108655145, NaN
21185, NaN, 0.0124112602, NaN
25179, NaN, 0.0153224676, NaN
29925, NaN, 0.0179625976, NaN
35566, NaN, 0.0215686178, NaN
42270, NaN, 0.0254887846, NaN
50238, NaN, 0.0301854209, NaN
59708, NaN, 0.0359368027, NaN
70963, NaN, 0.0428136638, NaN
84339, NaN, 0.0859294682, NaN
100237, NaN, 0.060072434800000005, NaN
119132, NaN, 0.0714028508, NaN
141589, NaN, 0.0865669897, NaN
168279, NaN, 0.1372829471, NaN
200000, NaN, 0.1528905697, NaN
237700, NaN, 0.1814546235, NaN
282508, NaN, 0.178057455, NaN
335761, NaN, 0.2738750418, NaN
399052, NaN, 0.31346515779999995, NaN
474275, NaN, 0.36877390880000005, NaN
563677, NaN, 0.42645787830000004, NaN
669931, NaN, 0.5264752770000001, NaN
796214, NaN, 0.6381277208, NaN
946303, NaN, 0.7944546668, NaN
1124683, NaN, 0.8932503589999999, NaN
1336688, NaN, 1.0615231007, NaN
1588656, NaN, 1.2885140394000003, NaN
1888122, NaN, 1.5955472584, NaN
